id,nombre,descripcion,categoria,cantidad,precio,fechaVencimiento,estado,imagen,createdAt,updatedAt,categoria_id,numero_lote,cantidad_maxima,cantidad_minima,dias_reabastecimiento,punto_reorden,ubicacion_general,clave,clave2,unidad_medida_id
"PROD-00189","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G5ML (SILICON)","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G5ML (SILICON)","DCB",9,0,,"disponible",,"2025-10-17T17:23:01.101Z","2025-10-17T17:23:01.101Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1678139",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00191","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 18FR 2V G5ML (SILICON)","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 18FR 2V G5ML (SILICON)","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.102Z","2025-10-28T20:26:26.705Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1678147",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00069","CATETER VENOSO SUBCUTANEO IMP. 5 FR","CATETER VENOSO SUBCUTANEO IMP. 5 FR","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.152Z","2025-10-17T17:23:01.152Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1678782",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00453","SOLUCION DE SUPEROXIDACION DE 250 ML","SOLUCION DE SUPEROXIDACION DE 250 ML","FCB",194,0,,"disponible",,"2025-10-17T17:23:01.430Z","2025-11-04T04:06:19.719Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"168",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00206","SONDA P/ASPIRAR SECRECIONES ADULTO 18FR","SONDA P/ASPIRAR SECRECIONES ADULTO 18FR","DCB",16,0,,"disponible",,"2025-10-17T17:23:01.281Z","2025-11-04T07:23:15.470Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1680077",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00205","SONDA P/ASPIRAR SECRECIONES INFANTIL 10FR","SONDA P/ASPIRAR SECRECIONES INFANTIL 10FR","DCB",108,0,,"disponible",,"2025-10-17T17:23:01.096Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1680085",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00046","CANULA P/TRAQUEOSTOMIA. ADULTO 7 FR","CANULA P/TRAQUEOSTOMIA. ADULTO 7 FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.528Z","2025-10-31T07:36:46.060Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1680945",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00168","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 8FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 8FR","DCB",9,0,,"disponible",,"2025-10-17T17:23:01.094Z","2025-10-17T17:23:01.093Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1681752",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00264","TUBO ENDOTRAQUEAL. CG 6.0MM  TIPO: MURPHY","TUBO ENDOTRAQUEAL. CG 6.0MM  TIPO: MURPHY","DCB",92,0,,"disponible",,"2025-10-17T17:23:01.518Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682446",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00062","CATETER P/CATET. VEN. CENTRAL","CATETER P/CATET. VEN. CENTRAL","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.270Z","2025-10-17T17:23:01.269Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682453",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00265","TUBO ENDOTRAQUEAL. CG 7.0MM  TIPO: MURPHY","TUBO ENDOTRAQUEAL. CG 7.0MM  TIPO: MURPHY","DCB",25,0,,"disponible",,"2025-10-17T17:23:01.236Z","2025-11-04T02:47:20.446Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682511",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00266","TUBO ENDOTRAQUEAL. CG 7.5MM  TIPO: MURPHY","TUBO ENDOTRAQUEAL. CG 7.5MM  TIPO: MURPHY","DCB",25,0,,"disponible",,"2025-10-17T17:23:01.507Z","2025-11-01T10:26:08.017Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682529",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00267","TUBO ENDOTRAQUEAL. CG 8.0MM  TIPO: MURPHY","TUBO ENDOTRAQUEAL. CG 8.0MM  TIPO: MURPHY","DCB",22,0,,"disponible",,"2025-10-17T17:23:01.384Z","2025-11-04T07:23:15.470Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682537",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00268","TUBO ENDOTRAQUEAL. CG 8.5 MM  TIPO: MURPHY","TUBO ENDOTRAQUEAL. CG 8.5 MM  TIPO: MURPHY","DCB",43,0,,"disponible",,"2025-10-17T17:23:01.235Z","2025-10-28T20:21:18.680Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1682552",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00182","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 8FR 2V G3ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 8FR 2V G3ML","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.095Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1683311",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00177","SONDA GASTROINTESTINAL TIPO: LEVIN 12FR","SONDA GASTROINTESTINAL TIPO: LEVIN 12FR","DCB",84,0,,"disponible",,"2025-10-17T17:23:01.112Z","2025-11-04T02:47:20.446Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1684277",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00180","SONDA GASTROINTESTINAL TIPO: LEVIN 18FR","SONDA GASTROINTESTINAL TIPO: LEVIN 18FR","DCB",26,0,,"disponible",,"2025-10-17T17:23:01.476Z","2025-11-04T02:47:20.446Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1684418",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00258","TUBO ENDOTRAQUEAL. SG 3.5MM","TUBO ENDOTRAQUEAL. SG 3.5MM","DCB",3,0,,"disponible",,"2025-10-17T17:23:01.138Z","2025-10-28T21:38:58.078Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685340",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00259","TUBO ENDOTRAQUEAL. SG 4.0MM","TUBO ENDOTRAQUEAL. SG 4.0MM","DCB",14,0,,"disponible",,"2025-10-17T17:23:01.139Z","2025-10-28T21:26:09.132Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685365",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00260","TUBO ENDOTRAQUEAL. SG 4.5MM","TUBO ENDOTRAQUEAL. SG 4.5MM","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.140Z","2025-10-28T21:26:09.132Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685381",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00261","TUBO ENDOTRAQUEAL. SG 5.0MM","TUBO ENDOTRAQUEAL. SG 5.0MM","DCB",9,0,,"disponible",,"2025-10-17T17:23:01.141Z","2025-10-28T21:26:09.132Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685399",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00262","TUBO ENDOTRAQUEAL. SG 6.0MM","TUBO ENDOTRAQUEAL. SG 6.0MM","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.282Z","2025-10-17T17:23:01.281Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685431",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00263","TUBO ENDOTRAQUEAL. SG 6.5MM","TUBO ENDOTRAQUEAL. SG 6.5MM","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.282Z","2025-10-17T17:23:01.282Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1685456",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00194","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 20FR 3V G30ML","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 20FR 3V G30ML","DCB",10,0,,"disponible",,"2025-10-17T17:23:01.107Z","2025-10-29T21:30:07.311Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686439",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00197","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 22FR 3V G30ML","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 22FR 3V G30ML","DCB",15,0,,"disponible",,"2025-10-17T17:23:01.108Z","2025-10-17T17:23:01.108Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686454",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00200","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 24FR 3V G30ML","SONDA URETRAL P/ IRRIGACION CONTINUA TIPO: FOLEY-OWEN 24FR 3V G30ML","DCB",24,0,,"disponible",,"2025-10-17T17:23:01.109Z","2025-10-29T21:30:07.311Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686512",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00169","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 10FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 10FR","DCB",3,0,,"disponible",,"2025-10-17T17:23:01.213Z","2025-10-17T17:23:01.212Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686595",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00052","CATETER P/ VENOCLISIS SIN SEGURIDAD # 14G (NARANJA)","CATETER P/ VENOCLISIS SIN SEGURIDAD # 14G (NARANJA)","DCB",213,0,,"disponible",,"2025-10-17T17:23:01.064Z","2025-11-01T07:21:34.231Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686603",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00170","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 12FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 12FR","DCB",51,0,,"disponible",,"2025-10-17T17:23:01.142Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686611",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00053","CATETER P/ VENOCLISIS SIN SEGURIDAD # 16G (GRIS)","CATETER P/ VENOCLISIS SIN SEGURIDAD # 16G (GRIS)","DCB",351,0,,"disponible",,"2025-10-17T17:23:01.033Z","2025-11-04T04:37:15.458Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686629",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00171","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 14FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 14FR","DCB",237,0,,"disponible",,"2025-10-17T17:23:01.116Z","2025-11-03T18:50:48.895Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686637",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00054","CATETER P/ VENOCLISIS SIN SEGURIDAD # 18G (VERDE)","CATETER P/ VENOCLISIS SIN SEGURIDAD # 18G (VERDE)","DCB",175,0,,"disponible",,"2025-10-17T17:23:01.033Z","2025-10-17T17:23:01.033Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686645",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00172","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 16FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 16FR","DCB",218,0,,"disponible",,"2025-10-17T17:23:01.535Z","2025-11-04T02:34:20.073Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686652",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00055","CATETER P/ VENOCLISIS SIN SEGURIDAD # 20G (ROSADO)","CATETER P/ VENOCLISIS SIN SEGURIDAD # 20G (ROSADO)","DCB",37,0,,"disponible",,"2025-10-17T17:23:01.146Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686660",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00173","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 18FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 18FR","DCB",211,0,,"disponible",,"2025-10-17T17:23:01.499Z","2025-11-04T02:34:20.073Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686678",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00056","CATETER P/ VENOCLISIS SIN SEGURIDAD # 22G (AZUL)","CATETER P/ VENOCLISIS SIN SEGURIDAD # 22G (AZUL)","DCB",113,0,,"disponible",,"2025-10-17T17:23:01.148Z","2025-10-29T02:35:33.261Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1686686",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00047","CANULA P/TRAQUEOSTOMIA. ADULTO 8 FR","CANULA P/TRAQUEOSTOMIA. ADULTO 8 FR","DCB",2,0,,"disponible",,"2025-10-17T17:23:01.031Z","2025-11-01T07:21:34.231Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1688138",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00048","CANULA P/TRAQUEOSTOMIA. ADULTO 9 FR","CANULA P/TRAQUEOSTOMIA. ADULTO 9 FR","DCB",3,0,,"disponible",,"2025-10-17T17:23:01.032Z","2025-10-17T17:23:01.031Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1688146",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00174","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 20FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 20FR","DCB",10,0,,"disponible",,"2025-10-17T17:23:01.517Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1688302",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00175","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 22FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 22FR","DCB",29,0,,"disponible",,"2025-10-17T17:23:01.220Z","2025-10-17T17:23:01.219Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1688310",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00176","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 24FR","SONDA DE LATEX. PUNTA REDONDA TIPO: NELATON 24FR","DCB",9,0,,"disponible",,"2025-10-17T17:23:01.222Z","2025-10-17T17:23:01.221Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1688328",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00203","SONDA P/ALIMENTACION TRANSPARENTE 5FR","SONDA P/ALIMENTACION TRANSPARENTE 5FR","DCB",114,0,,"disponible",,"2025-10-17T17:23:01.556Z","2025-11-04T02:54:50.055Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689243",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00207","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 14FR","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 14FR","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.104Z","2025-10-17T17:23:01.104Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689425",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00208","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 16FR","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 16FR","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.105Z","2025-10-17T17:23:01.105Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689433",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00209","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 18FR","SONDA P/DRENAJE  EN ""T"" TIPO: KEHR 18FR","DCB",4,0,,"disponible",,"2025-10-17T17:23:01.106Z","2025-10-17T17:23:01.106Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689441",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00183","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 10FR 2V G3ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 10FR 2V G3ML","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.495Z","2025-10-17T17:23:01.494Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689482",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00184","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 12FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 12FR 2V G5ML","DCB",98,0,,"disponible",,"2025-10-17T17:23:01.029Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689615",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00186","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 14FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 14FR 2V G5ML","DCB",247,0,,"disponible",,"2025-10-17T17:23:01.097Z","2025-11-03T19:21:03.117Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689623",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00188","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G5ML","DCB",100,0,,"disponible",,"2025-10-17T17:23:01.101Z","2025-11-03T07:06:19.009Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689631",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00190","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 18FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 18FR 2V G5ML","DCB",222,0,,"disponible",,"2025-10-17T17:23:01.071Z","2025-11-03T07:06:19.009Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689649",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00192","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 20FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 20FR 2V G5ML","DCB",99,0,,"disponible",,"2025-10-17T17:23:01.103Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689656",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00195","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 22FR 2V G5ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 22FR 2V G5ML","DCB",26,0,,"disponible",,"2025-10-17T17:23:01.225Z","2025-11-01T08:21:41.101Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689664",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00198","SONDA P/ DRENAJE URINARIO.TIPO: FOLEY 24FR 2V G5ML (LATEX)","SONDA P/ DRENAJE URINARIO.TIPO: FOLEY 24FR 2V G5ML (LATEX)","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.519Z","2025-10-17T17:23:01.519Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689672",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00185","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 14FR 2V G30ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 14FR 2V G30ML","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.279Z","2025-10-21T02:31:10.770Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689748",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00187","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G30ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 16FR 2V G30ML","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.280Z","2025-10-17T17:23:01.279Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689755",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00193","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 20FR 2V G30ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 20FR 2V G30ML","DCB",11,0,,"disponible",,"2025-10-17T17:23:01.228Z","2025-10-28T21:38:58.078Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689771",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00196","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 22FR 2V G30ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 22FR 2V G30ML","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.229Z","2025-10-17T17:23:01.228Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689789",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00199","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 24FR 2V G30ML","SONDA P/ DRENAJE URINARIO. TIPO: FOLEY 24FR 2V G30ML","DCB",19,0,,"disponible",,"2025-10-17T17:23:01.231Z","2025-11-01T08:21:41.101Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689797",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00202","SONDA P/ ESOFAGO. TIPO: SENGSTAKEN BLAKEMORE 18FR (DE BALONES)","SONDA P/ ESOFAGO. TIPO: SENGSTAKEN BLAKEMORE 18FR (DE BALONES)","DCB",6,0,,"disponible",,"2025-10-17T17:23:01.493Z","2025-10-17T17:23:01.492Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689870",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00178","SONDA GASTROINTESTINAL TIPO: LEVIN 14FR","SONDA GASTROINTESTINAL TIPO: LEVIN 14FR","DCB",90,0,,"disponible",,"2025-10-17T17:23:01.273Z","2025-11-04T02:47:20.446Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689896",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00179","SONDA GASTROINTESTINAL TIPO: LEVIN 16FR","SONDA GASTROINTESTINAL TIPO: LEVIN 16FR","DCB",62,0,,"disponible",,"2025-10-17T17:23:01.480Z","2025-11-04T02:47:20.446Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1689904",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00454","SONDA DE GASTROSTOMIA 24FR  2 VIAS CG","SONDA DE GASTROSTOMIA 24FR  2 VIAS CG","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.164Z","2025-10-17T17:23:01.164Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"169",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00455","SONDA  PLEURAL  C/ TROCAR 8 FR","SONDA  PLEURAL  C/ TROCAR 8 FR","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.165Z","2025-10-17T17:23:01.165Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"170",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00456","SONDA  PLEURAL C/ TROCAR  10 FR","SONDA  PLEURAL C/ TROCAR  10 FR","FCB",4,0,,"disponible",,"2025-10-17T17:23:01.166Z","2025-10-17T17:23:01.165Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"171",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00457","SONDA  PLEURAL C/ TROCAR 12 FR","SONDA  PLEURAL C/ TROCAR 12 FR","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.257Z","2025-10-17T17:23:01.256Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"172",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00458","SONDA P/ALIMEN. NASOYEYUNAL 12 FR","SONDA P/ALIMEN. NASOYEYUNAL 12 FR","FCB",6,0,,"disponible",,"2025-10-17T17:23:01.167Z","2025-10-17T17:23:01.166Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"173",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00459","SONDA PARA DRENAJE PLEURAL  14 FR","SONDA PARA DRENAJE PLEURAL  14 FR","FCB",6,0,,"disponible",,"2025-10-17T17:23:01.167Z","2025-10-17T17:23:01.167Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"174",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00460","SONDA PARA DRENAJE PLEURAL 16 FR.","SONDA PARA DRENAJE PLEURAL 16 FR.","FCB",3,0,,"disponible",,"2025-10-17T17:23:01.168Z","2025-10-17T17:23:01.167Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"175",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00461","SONDA PARA DRENAJE PLEURAL 18 FR","SONDA PARA DRENAJE PLEURAL 18 FR","FCB",7,0,,"disponible",,"2025-10-17T17:23:01.175Z","2025-10-17T17:23:01.174Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"176",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00462","SONDA PARA DRENAJE PLEURAL  20 FR","SONDA PARA DRENAJE PLEURAL  20 FR","FCB",1,0,,"disponible",,"2025-10-17T17:23:01.176Z","2025-10-17T17:23:01.175Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"177",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00463","SONDA PARA DRENAJE PLEURAL  22 FR","SONDA PARA DRENAJE PLEURAL  22 FR","FCB",7,0,,"disponible",,"2025-10-17T17:23:01.284Z","2025-10-17T17:23:01.284Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"178",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
